title,genre
"8 Million Ways to Die","Crime"
"8 Million Ways to Die","Thriller"
"Jo Jo Dancer, Your Life Is Calling","Comedy"
"Jo Jo Dancer, Your Life Is Calling","Drama"
"Breeders","Horror"
"Breeders","Science Fiction"
"Breeders","Thriller"
"Sesame Street: Learning About Letters","Family"
"Niagara - Miracles Myths and Magic","Documentary"
"Rocky VI","Comedy"
"Royal Warriors","Action"
"Royal Warriors","Crime"
"The Mexican Tapes: A Chronicle of Life Outside the Law","Documentary"
"Mr. Vampire II","Action"
"Mr. Vampire II","Comedy"
"Mr. Vampire II","Horror"
"Return to Horror High","Comedy"
"Return to Horror High","Horror"
"Outrageous Fortune","Comedy"
"Creepshow 2","Comedy"
"Creepshow 2","Horror"
"American Ninja 2: The Confrontation","Action"
"Wings of Desire","Drama"
"Wings of Desire","Fantasy"
"Wings of Desire","Romance"
"Back to the Beach","Comedy"
"Back to the Beach","Music"
"Cause célèbre","Drama"
"Cause célèbre","Romance"
"Matewan","Drama"
"Matewan","History"
"Amazon Women on the Moon","Comedy"
"Amazon Women on the Moon","Science Fiction"
"Freckled Max and the Spooks","Adventure"
"Freckled Max and the Spooks","Comedy"
"Freckled Max and the Spooks","Family"
"Freckled Max and the Spooks","Fantasy"
"Freckled Max and the Spooks","Horror"
"The Good, The Bad & The Beauty","Action"
"They Call Me Renegade","Action"
"They Call Me Renegade","Adventure"
"They Call Me Renegade","Comedy"
"They Call Me Renegade","Western"
"Cherry 2000","Action"
"Cherry 2000","Adventure"
"Cherry 2000","Science Fiction"
"Europe: The Final Countdown World Tour","Music"
"The Making of Dead Ringers","Documentary"
"For Keeps","Comedy"
"For Keeps","Drama"
"For Keeps","Romance"
"The House on Carroll Street","Drama"
"The House on Carroll Street","Thriller"
"Hands of Death","Action"
"Hands of Death","Adventure"
"Hurricane Live! 2032","Animation"
"Whisper Kill","Crime"
"Whisper Kill","Mystery"
"Whisper Kill","Thriller"
"Whisper Kill","TV Movie"
"The Last Temptation of Christ","Drama"
"George Carlin: What Am I Doing in New Jersey?","Comedy"
"George Carlin: What Am I Doing in New Jersey?","Documentary"
"George Carlin: What Am I Doing in New Jersey?","TV Movie"
"Who Framed Roger Rabbit","Animation"
"Who Framed Roger Rabbit","Comedy"
"Who Framed Roger Rabbit","Crime"
"Who Framed Roger Rabbit","Fantasy"
"Neil Diamond: Greatest Hits Live","Documentary"
"8-8-88 Church of Satan Mansonite Rally","Documentary"
"Sleepaway Camp II: Unhappy Campers","Comedy"
"Sleepaway Camp II: Unhappy Campers","Horror"
"Dead Ringers","Horror"
"Dead Ringers","Thriller"
"First Born","Drama"
"First Born","Science Fiction"
"The House of Jade","Horror"
"Fresh Horses","Drama"
"Fresh Horses","Romance"
"The Cold Summer of 1953","Action"
"The Cold Summer of 1953","Crime"
"The Cold Summer of 1953","Drama"
"Mississippi Burning","Crime"
"Mississippi Burning","Drama"
"Young Einstein","Comedy"
"Young Einstein","Science Fiction"
"Hellbound: Hellraiser II","Horror"
"Hellbound: Hellraiser II","Thriller"
"Lady Chatterley II","Reality"
"Dark Side of China Town","Crime"
"Dark Side of China Town","Drama"
"Major League","Comedy"
"Cannibal Women in the Avocado Jungle of Death","Action"
"Cannibal Women in the Avocado Jungle of Death","Adventure"
"Cannibal Women in the Avocado Jungle of Death","Comedy"
"Cannibal Women in the Avocado Jungle of Death","Horror"
"Cannibal Women in the Avocado Jungle of Death","Romance"
"Disorganized Crime","Action"
"Disorganized Crime","Comedy"
"Fast Food","Comedy"
"How I Got Into College","Comedy"
"How I Got Into College","Family"
"How I Got Into College","Romance"
"Lady Chatterley's Passions","Drama"
"Lady Chatterley's Passions","Romance"
"A Fishy Story","Comedy"
"A Fishy Story","Drama"
"Friday the 13th Part VIII: Jason Takes Manhattan","Horror"
"Parenthood","Comedy"
"Parenthood","Drama"
"Two Strange Characters","Comedy"
"Halloween 5: The Revenge of Michael Myers","Horror"
"Halloween 5: The Revenge of Michael Myers","Thriller"
"Doctor Who: Ghost Light","Adventure"
"Doctor Who: Ghost Light","Drama"
"Doctor Who: Ghost Light","Science Fiction"
"Gross Anatomy","Comedy"
"Gross Anatomy","Drama"
"Gross Anatomy","Romance"
"Harlem Nights","Comedy"
"Harlem Nights","Crime"
"Harlem Nights","Drama"
"National Lampoon's Christmas Vacation","Comedy"
"Music Box","Drama"
"Music Box","Mystery"
"Music Box","Thriller"
"Sesame Street: Sing Yourself Silly!","Family"
"Sesame Street: Sing Yourself Silly!","Music"
"Blue Planet","Documentary"
"Coma","Drama"
"The Haunting of Morella","Horror"
"The Haunting of Morella","Romance"
"The Haunting of Morella","Thriller"
"C'est La Vie","Comedy"
"C'est La Vie","Drama"
"Nightbreed","Action"
"Nightbreed","Fantasy"
"Nightbreed","Horror"
"Too Young to Die","Crime"
"Too Young to Die","Drama"
"Too Young to Die","TV Movie"
"Body Chemistry","Thriller"
"French & Saunders LIVE","Comedy"
"Barbarian Queen II: The Empress Strikes Back","Action"
"Barbarian Queen II: The Empress Strikes Back","Adventure"
"Barbarian Queen II: The Empress Strikes Back","Fantasy"
"Super Gals Mate","Animation"
"Ernest Goes to Jail","Comedy"
"Ernest Goes to Jail","Family"
"A Dangerous Man: Lawrence After Arabia","Drama"
"A Dangerous Man: Lawrence After Arabia","History"
"A Dangerous Man: Lawrence After Arabia","TV Movie"
"Back to the Future Part III","Adventure"
"Back to the Future Part III","Comedy"
"Back to the Future Part III","Science Fiction"
"A Moment of Romance","Action"
"A Moment of Romance","Crime"
"A Moment of Romance","Romance"
"Hurricane Live! 2033","Animation"
"Hurricane Live! 2033","Music"
"Hurricane Live! 2033","Science Fiction"
"R.E.M.: Pop Screen","Music"
"Flesh Gordon Meets the Cosmic Cheerleaders","Comedy"
"Flesh Gordon Meets the Cosmic Cheerleaders","Science Fiction"
"Presumed Innocent","Crime"
"Presumed Innocent","Mystery"
"Presumed Innocent","Thriller"
"Indigo Girls: Live at the Uptown Lounge","Music"
"R.E.M. Tourfilm","Documentary"
"R.E.M. Tourfilm","Music"
"Rocky V","Drama"
"Predator 2","Action"
"Predator 2","Science Fiction"
"Predator 2","Thriller"
"Whispers","Horror"
"Whispers","Mystery"
"Whispers","Thriller"
"Look Who's Talking Too","Comedy"
"Look Who's Talking Too","Romance"
"The Loves of Lady Chatterley","Drama"
"Cup Final","Drama"
"Bidhilipi","Comedy"
"Bidhilipi","Drama"
"Bidhilipi","Music"
"Bidhilipi","Romance"
"The Terror Within II","Horror"
"The Terror Within II","Science Fiction"
"100 Days Before the Command","Drama"
"Class of Nuke 'Em High 2: Subhumanoid Meltdown","Comedy"
"Class of Nuke 'Em High 2: Subhumanoid Meltdown","Horror"
"Class of Nuke 'Em High 2: Subhumanoid Meltdown","Science Fiction"
"Hook","Adventure"
"Hook","Comedy"
"Hook","Family"
"Hook","Fantasy"
"Out for Justice","Action"
"Out for Justice","Crime"
"The Object of Beauty","Comedy"
"The Object of Beauty","Crime"
"The Object of Beauty","Drama"
"Drop Dead Fred","Comedy"
"Drop Dead Fred","Family"
"Drop Dead Fred","Fantasy"
"The Killing Mind","Mystery"
"The Killing Mind","Thriller"
"The Killing Mind","TV Movie"
"Hudson Hawk","Action"
"Hudson Hawk","Adventure"
"Hudson Hawk","Comedy"
"All's Quiet on the Recruit Front","Comedy"
"Boyz n the Hood","Crime"
"Boyz n the Hood","Drama"
"Mobsters","Action"
"Mobsters","Crime"
"Mobsters","Drama"
"Mobsters","Thriller"
"Talkin' Dirty After Dark","Comedy"
"Guilty Until Proven Innocent","Crime"
"Guilty Until Proven Innocent","Drama"
"Guilty Until Proven Innocent","TV Movie"
"Vegas in Space","Music"
"Vegas in Space","Science Fiction"
"Riki-Oh: The Story of Ricky","Action"
"Riki-Oh: The Story of Ricky","Thriller"
"Antarctica: An Adventure of a Different Nature","Documentary"
"Curly Sue","Comedy"
"Curly Sue","Drama"
"Curly Sue","Family"
"Curly Sue","Romance"
"29th Street","Comedy"
"The Gambler Returns: The Luck Of The Draw","TV Movie"
"The Gambler Returns: The Luck Of The Draw","Western"
"Dragon Ball: The Magic Begins","Action"
"Dragon Ball: The Magic Begins","Adventure"
"Dragon Ball: The Magic Begins","Comedy"
"Dragon Ball: The Magic Begins","Fantasy"
"Fried Green Tomatoes","Comedy"
"Fried Green Tomatoes","Drama"
"Zero Option","Action"
"Kuffs","Action"
"Kuffs","Comedy"
"Kuffs","Crime"
"Does This Mean We're Married?","Comedy"
"Does This Mean We're Married?","Romance"
"Radio Flyer","Drama"
"Dragon Ball Z: The Return of Cooler","Action"
"Dragon Ball Z: The Return of Cooler","Animation"
"Dragon Ball Z: The Return of Cooler","Science Fiction"
"Indochine","Drama"
"Indochine","Romance"
"Deep Cover","Action"
"Deep Cover","Crime"
"Deep Cover","Thriller"
"Incident at Oglala","Documentary"
"8 Man - For All Lonely Nights","Action"
"8 Man - For All Lonely Nights","Science Fiction"
"A Stranger Among Us","Crime"
"A Stranger Among Us","Drama"
"A Stranger Among Us","Romance"
"Giant Robo: The Day the Earth Stood Still","Action"
"Giant Robo: The Day the Earth Stood Still","Animation"
"Giant Robo: The Day the Earth Stood Still","Drama"
"Giant Robo: The Day the Earth Stood Still","Science Fiction"
"Giant Robo: The Day the Earth Stood Still","Thriller"
"Mo' Money","Action"
"Mo' Money","Comedy"
"Mo' Money","Crime"
"Mo' Money","Romance"
"Mo' Money","Thriller"
"Simple Men","Crime"
"Simple Men","Drama"
"Simple Men","Romance"
"To Grandmother's House We Go","Adventure"
"To Grandmother's House We Go","Comedy"
"To Grandmother's House We Go","Family"
"To Grandmother's House We Go","TV Movie"
"The Smiths: The Complete Picture","Music"
"Passion Fish","Drama"
"Chaplin","Drama"
"Cyber Eden","Adventure"
"Cyber Eden","Comedy"
"Cyber Eden","Science Fiction"
"Leprechaun","Comedy"
"Leprechaun","Fantasy"
"Leprechaun","Horror"
"Better Off Dead.","Drama"
"Better Off Dead.","TV Movie"
"RoboCop 3","Action"
"RoboCop 3","Adventure"
"RoboCop 3","Crime"
"RoboCop 3","Science Fiction"
"RoboCop 3","Thriller"
"Heartbeat","Drama"
"Heartbeat","Romance"
"Heartbeat","TV Movie"
"Untamed Heart","Comedy"
"Untamed Heart","Drama"
"Untamed Heart","Romance"
"Genesis - The Way We Walk: Live in Concert","Music"
"The Sandlot","Comedy"
"The Sandlot","Family"
"Dragon: The Bruce Lee Story","Action"
"Dragon: The Bruce Lee Story","Drama"
"Dragon: The Bruce Lee Story","History"
"The Eye of Vichy","Documentary"
"Living Naked","Documentary"
"Sleepless in Seattle","Comedy"
"Sleepless in Seattle","Drama"
"Sleepless in Seattle","Romance"
"Yu Yu Hakusho: The Movie - The Golden Seal","Action"
"Yu Yu Hakusho: The Movie - The Golden Seal","Adventure"
"Yu Yu Hakusho: The Movie - The Golden Seal","Animation"
"Yu Yu Hakusho: The Movie - The Golden Seal","Comedy"
"Rising Sun","Action"
"Rising Sun","Drama"
"Rising Sun","Thriller"
"The Snapper","Comedy"
"The Snapper","Drama"
"Surf Ninjas","Action"
"Surf Ninjas","Adventure"
"Surf Ninjas","Comedy"
"Surf Ninjas","Family"
"Sade: Life Promise Pride Love","Music"
"Bad Boy Bubby","Comedy"
"Bad Boy Bubby","Crime"
"Bad Boy Bubby","Drama"
"The Nick Of Time","Comedy"
"Dottie Gets Spanked","Comedy"
"Dottie Gets Spanked","Drama"
"Wiggle Time! The Wiggles Video","Kids"
"Wiggle Time! The Wiggles Video","Music"
"For the Moment","Action"
"For the Moment","Drama"
"For the Moment","Romance"
"For the Moment","War"
"The Beverly Hillbillies","Comedy"
"Baazigar","Crime"
"Baazigar","Thriller"
"Devo: The Complete Truth About De-Evolution","Music"
"Madonna: The Girlie Show - Live Down Under","Music"
"Nurses on the Line: The Crash of Flight 7","Adventure"
"Nurses on the Line: The Crash of Flight 7","Drama"
"White Lotus Cult","Action"
"Geronimo: An American Legend","Action"
"Geronimo: An American Legend","History"
"Geronimo: An American Legend","Western"
"Darr","Action"
"Darr","Drama"
"Darr","Romance"
"Darr","Thriller"
"Paula Abdul's Get Up & Dance","Music"
"By the Dawn's Early Light","War"
"Blood Run","Mystery"
"Blood Run","Thriller"
"Blood Run","TV Movie"
"Cheyenne Warrior","TV Movie"
"Cheyenne Warrior","Western"
"Cirque du Soleil: Baroque Odyssey","Documentary"
"Dr. Martin Luther King, Jr.: A Historical Perspective","Documentary"
"Dr. Martin Luther King, Jr.: A Historical Perspective","History"
"One Arm Hero","Action"
"One Arm Hero","Adventure"
"One Arm Hero","Drama"
"One Arm Hero","History"
"Tupperware!","Documentary"
"Tupperware!","History"
"Blue Chips","Drama"
"Royal Deceit","Adventure"
"Royal Deceit","Drama"
"Yanni: Live at the Acropolis","Documentary"
"Yanni: Live at the Acropolis","Music"
"Nina Takes a Lover","Drama"
"Nina Takes a Lover","Romance"
"Mother's Boys","Drama"
"Mother's Boys","Thriller"
"Monkey Trouble","Comedy"
"Monkey Trouble","Family"
"Major League II","Comedy"
"Yu Yu Hakusho: Poltergeist Report","Action"
"Yu Yu Hakusho: Poltergeist Report","Animation"
"Yu Yu Hakusho: Poltergeist Report","Fantasy"
"Serial Mom","Comedy"
"Serial Mom","Crime"
"Widows' Peak","Comedy"
"Widows' Peak","Mystery"
"Widows' Peak","Romance"
"Widows' Peak","Thriller"
"Crooklyn","Comedy"
"Crooklyn","Drama"
"Return to a Better Tomorrow","Action"
"Return to a Better Tomorrow","Crime"
"Return to a Better Tomorrow","Thriller"
"Hammers Over the Anvil","Drama"
"Hammers Over the Anvil","Romance"
"Eat Drink Man Woman","Comedy"
"Eat Drink Man Woman","Drama"
"Eat Drink Man Woman","Romance"
"Street Fighter II: The Animated Movie","Action"
"Street Fighter II: The Animated Movie","Animation"
"Totally F***ed Up","Comedy"
"Totally F***ed Up","Drama"
"Totally F***ed Up","Romance"
"Blankman","Adventure"
"Blankman","Comedy"
"Blankman","Family"
"Grappler Baki: The Ultimate Fighter","Action"
"Grappler Baki: The Ultimate Fighter","Animation"
"There Goes My Baby","Comedy"
"There Goes My Baby","Drama"
"Léon: The Professional","Action"
"Léon: The Professional","Crime"
"Léon: The Professional","Drama"
"Princess Caraboo","Comedy"
"Princess Caraboo","Drama"
"Princess Caraboo","History"
"Princess Caraboo","Mystery"
"Ed Wood","Comedy"
"Ed Wood","Drama"
"Ed Wood","History"
"Clerks","Comedy"
"Radioland Murders","Comedy"
"Radioland Murders","Crime"
"Radioland Murders","Drama"
"Oleanna","Drama"
"La Séparation","Drama"
"The Santa Clause","Comedy"
"The Santa Clause","Drama"
"The Santa Clause","Family"
"The Santa Clause","Fantasy"
"The Swan Princess","Adventure"
"The Swan Princess","Animation"
"The Swan Princess","Comedy"
"The Swan Princess","Family"
"The Swan Princess","Fantasy"
"The Pagemaster","Animation"
"The Pagemaster","Family"
"The Pagemaster","Fantasy"
"The Pagemaster","Science Fiction"
"The Making of 'The Pagemaster'","Documentary"
"Red Rose White Rose","Drama"
"Immortal Beloved","Drama"
"Immortal Beloved","Music"
"Immortal Beloved","Romance"
"Death Machine","Action"
"Death Machine","Horror"
"Death Machine","Science Fiction"
"Death Machine","Thriller"
"Clerks.","Comedy"
"Clerks.","TV Movie"
"A Chinese Odyssey Part One: Pandora's Box","Adventure"
"A Chinese Odyssey Part One: Pandora's Box","Comedy"
"A Chinese Odyssey Part One: Pandora's Box","Fantasy"
"The Avenging Angel","TV Movie"
"The Avenging Angel","Western"
"Dolores Claiborne","Crime"
"Dolores Claiborne","Drama"
"Dolores Claiborne","Mystery"
"Star Trek: The Next Generation - Chain of Command","Science Fiction"
"Lady Chatterley's Passions 2: Julie's Secret","Drama"
"My Family","Comedy"
"My Family","Drama"
"Playboy: The Girls of Hawaiian Tropic, Naked in Paradise","Documentary"
"Casper","Comedy"
"Casper","Family"
"Casper","Fantasy"
"Stripteaser","Comedy"
"Stripteaser","Thriller"
"First Knight","Action"
"First Knight","Adventure"
"First Knight","Drama"
"First Knight","Romance"
"Dangerous Minds","Drama"
"Butterfly Kiss","Crime"
"Butterfly Kiss","Drama"
"Butterfly Kiss","Romance"
"Butterfly Kiss","Thriller"
"The Neon Bible","Drama"
"Rangeela","Drama"
"Rangeela","Romance"
"Shanghai Triad","Crime"
"Shanghai Triad","Drama"
"Body Chemistry 4: Full Exposure","Drama"
"Body Chemistry 4: Full Exposure","Romance"
"Body Chemistry 4: Full Exposure","Thriller"
"Les Misérables: 10th Anniversary Concert at the Royal Albert Hall","Music"
"The Hemp Revolution","Documentary"
"Maya Lin: A Strong Clear Vision","Documentary"
"Ace Ventura: When Nature Calls","Adventure"
"Ace Ventura: When Nature Calls","Comedy"
"Ace Ventura: When Nature Calls","Crime"
"The American President","Comedy"
"The American President","Drama"
"The American President","Romance"
"Nick of Time","Action"
"Nick of Time","Crime"
"Nick of Time","Thriller"
"Visitors of the Night","Mystery"
"Visitors of the Night","Science Fiction"
"Visitors of the Night","TV Movie"
"A Single Girl","Drama"
"First Degree","Crime"
"First Degree","Mystery"
"Sense and Sensibility","Drama"
"Sense and Sensibility","Romance"
"Silent Service","Animation"
"Silent Service","Thriller"
"The Princess and the Pirate: Sandokan the TV Movie","Animation"
"The Princess and the Pirate: Sandokan the TV Movie","Family"
"More Loverly Than Ever: The Making of 'My Fair Lady'","Documentary"
"More Loverly Than Ever: The Making of 'My Fair Lady'","Music"
"Mischievous","Thriller"
"Van Halen: Video Hits Vol. 1","Music"
"Poison Ivy 2: Lily","Drama"
"Poison Ivy 2: Lily","Romance"
"Poison Ivy 2: Lily","Thriller"
"The Spitfire Grill","Comedy"
"The Spitfire Grill","Drama"
"White Squall","Adventure"
"White Squall","Drama"
"America's Dream","Drama"
"America's Dream","TV Movie"
"The Gingko Bed","Action"
"The Gingko Bed","Fantasy"
"The Gingko Bed","Romance"
"The Late Shift","Comedy"
"The Late Shift","Drama"
"The Late Shift","TV Movie"
"Doraemon: Nobita and the Galaxy Super-express","Action"
"Doraemon: Nobita and the Galaxy Super-express","Animation"
"Doraemon: Nobita and the Galaxy Super-express","Family"
"Doraemon: Nobita and the Galaxy Super-express","Science Fiction"
"The Good, The Bad, and the Beautiful","Documentary"
"The Good, The Bad, and the Beautiful","History"
"The Good, The Bad, and the Beautiful","TV Movie"
"A Moment of Romance III","Action"
"A Moment of Romance III","Romance"
"A Moment of Romance III","War"
"Young and Dangerous 2","Action"
"Young and Dangerous 2","Crime"
"Young and Dangerous 2","Thriller"
"A Thin Line Between Love and Hate","Comedy"
"A Thin Line Between Love and Hate","Crime"
"A Thin Line Between Love and Hate","Romance"
